,,,,tempoExecucao,tempoExecucao,raio,raio,silhueta,silhueta,indiceRand,indiceRand
,,,,mean,std,mean,std,mean,std,mean,std
algoritmo,instancia,p,percentRaio,,,,,,,,
2,.\pontos_10.txt,1,0.04,0.09624333333333333,0.006816647134839789,11.016770000000001,5.3866022714822686,0.54566,0.15468073816290348,0.75863,0.15033098001318337
2,.\pontos_10.txt,1,0.08,0.07887666666666666,0.0036932074960927164,9.255253333333334,5.785931620257783,0.6438933333333333,0.13408430424057158,0.8872166666666667,0.11771903453543113
2,.\pontos_10.txt,1,0.16,0.05801,0.005417490830315427,7.841053333333334,0.9202176596846002,0.6715433333333334,0.04163065584094401,0.7530933333333334,0.10377050585333714
2,.\pontos_10.txt,2,0.02,0.11446,0.004142013503366323,11.024146666666667,5.725609851675994,0.4712533333333333,0.17012858369041264,0.6539666666666667,0.16866281468501365
2,.\pontos_10.txt,2,0.04,0.09539,0.004934910822657913,9.384023333333333,5.079582738883276,0.5253599999999999,0.17004390224190685,0.7169466666666667,0.16294508855764106
2,.\pontos_10.txt,2,0.08,0.08058000000000001,0.0045033627282364186,6.319266666666667,4.046460249559406,0.66104,0.10188768867458067,0.8981233333333333,0.11539933868015059
2,.\pontos_10.txt,2,0.16,0.0666,0.005676144879198837,5.19064,0.6636916840282663,0.69453,0.025750060595844337,0.89771,0.08826120852919749
2,.\pontos_2.txt,1,0.01,0.07008333333333333,0.012066799230871499,21.797379999999997,7.503163917349846,0.43110333333333334,0.19691150206038793,0.6106866666666666,0.17713644406527965
2,.\pontos_2.txt,1,0.02,0.11796333333333334,0.009777436492650624,19.786076666666666,6.984694279621809,0.48538333333333333,0.20555095363493184,0.6974933333333334,0.1534014767121597
2,.\pontos_2.txt,1,0.04,0.09383666666666667,0.0036074141405734376,15.437996666666667,6.876547796652306,0.5953966666666666,0.15570988382097084,0.7826666666666667,0.13855088778404537
2,.\pontos_2.txt,1,0.08,0.08144666666666667,0.005745026834866251,7.036866666666667,0.882121338253587,0.8020033333333333,0.012872356999114189,0.98176,0.02188529028901566
2,.\pontos_2.txt,1,0.16,0.06465333333333333,0.0034431073909692578,7.548473333333334,1.4759538549775157,0.7918833333333333,0.01462958936735655,0.9532266666666668,0.0508953011402911
2,.\pontos_2.txt,2,0.02,0.11588,0.004761367523060488,15.358376666666667,6.442272524328092,0.5301933333333333,0.16055128073960181,0.6792833333333334,0.17431812196004795
2,.\pontos_2.txt,2,0.04,0.09737333333333334,0.0037177053854943027,12.691643333333333,6.787343393439826,0.58054,0.18754901446711525,0.7762766666666666,0.1530190267261881
2,.\pontos_2.txt,2,0.08,0.08149,0.002735129070900082,6.102486666666667,3.2156448056910483,0.7815933333333334,0.061284182204756135,0.95613,0.07271283219293033
2,.\pontos_2.txt,2,0.16,0.06799666666666668,0.004714064307882379,5.42429,0.9877266965805525,0.7896233333333333,0.017113811388170808,0.9412066666666666,0.06731564829775563
2,.\pontos_3.txt,1,0.01,0.07101666666666667,0.01242617047378951,15.28473,2.2364842139871675,0.47847666666666666,0.16181314187993964,0.64706,0.1511726840860911
2,.\pontos_3.txt,1,0.02,0.11284666666666668,0.004353019826418826,15.451363333333335,3.9181355182846445,0.51388,0.1496310805810814,0.6996133333333333,0.12979004991705362
2,.\pontos_3.txt,1,0.04,0.09832666666666667,0.005737831702279022,12.927420000000001,2.9981993931300694,0.6060966666666666,0.1347856266851905,0.7732766666666666,0.1372551730909618
2,.\pontos_3.txt,1,0.08,0.08054666666666667,0.004015807844466435,8.700803333333333,2.4172209635323436,0.8012533333333334,0.06026885015371184,0.9721733333333333,0.07933119547008377
2,.\pontos_3.txt,1,0.16,0.06704333333333333,0.00242837867485813,7.942670000000001,1.042704506080222,0.8200933333333332,0.002447367809586937,0.9975166666666666,0.0039413881095224325
2,.\pontos_3.txt,2,0.02,0.11585333333333334,0.0036654710694424444,11.639146666666667,3.9595193646611246,0.5722133333333334,0.15384462545571487,0.71391,0.16365735936969678
2,.\pontos_3.txt,2,0.04,0.09609333333333334,0.003472545854649536,11.14523,2.3973983902311184,0.5914666666666667,0.12257678897492097,0.73858,0.1311976566233112
2,.\pontos_3.txt,2,0.08,0.08239,0.0038756845891381245,6.023916666666667,2.224603149743921,0.79857,0.07250655689731411,0.9742966666666667,0.07864441792819354
2,.\pontos_3.txt,2,0.16,0.06929333333333335,0.0024618374597363043,5.641353333333333,0.5743066282608688,0.8214433333333333,0.0008580986734247751,0.9997933333333333,0.001131959952177336
2,.\pontos_4.txt,1,0.01,0.07030333333333334,0.01163011795633049,17.10121,7.897644156169785,0.5159966666666667,0.15550551045416106,0.63579,0.19076461999380104
2,.\pontos_4.txt,1,0.02,0.11014333333333333,0.0036491551533654105,13.669676666666668,3.117646221295951,0.55768,0.1502174272455625,0.6927333333333333,0.1646870874768547
2,.\pontos_4.txt,1,0.04,0.09598333333333334,0.007300169262720408,11.838470000000001,3.6625415149018186,0.6020366666666667,0.12439175735896074,0.7585633333333334,0.13763108230371496
2,.\pontos_4.txt,1,0.08,0.07786333333333334,0.002433173510733121,8.023950000000001,2.0865001620020265,0.75065,0.04206940693663268,0.9622566666666666,0.0831454549459014
2,.\pontos_4.txt,1,0.16,0.06104,0.005009205319313082,9.341526666666665,1.765276140346932,0.7210366666666667,0.04783192905143601,0.8534133333333334,0.1313363508609527
2,.\pontos_4.txt,2,0.02,0.11478333333333333,0.004823583110405426,11.653153333333334,4.135446324887193,0.5138433333333333,0.17638711674615862,0.6874866666666667,0.1368860203772198
2,.\pontos_4.txt,2,0.04,0.09429666666666667,0.0028312886469413264,9.96716,2.219204734785989,0.5925100000000001,0.13743256741473944,0.7352633333333334,0.12837502035277232
2,.\pontos_4.txt,2,0.08,0.07997333333333333,0.0029809664405256596,5.544993333333333,1.6068181739362903,0.7551266666666667,0.03814160488218219,0.9751033333333333,0.06188032099493976
2,.\pontos_4.txt,2,0.16,0.06619333333333334,0.004637027387077387,5.814276666666667,0.9508915387163241,0.7466733333333333,0.0380697991746135,0.9510900000000001,0.0872342085304328
2,.\pontos_5.txt,1,0.01,0.07114333333333334,0.011754637627214477,14.431596666666668,2.974621382744056,0.5371033333333333,0.11660060768556775,0.69818,0.11597742764925392
2,.\pontos_5.txt,1,0.02,0.10822,0.0039337969724796,13.346713333333334,5.414136234718513,0.5734633333333333,0.10954208601809355,0.7172933333333333,0.1578706016032584
2,.\pontos_5.txt,1,0.04,0.09427333333333333,0.007316675961557733,10.41833,4.55483286586517,0.6206200000000001,0.1312069499841298,0.82018,0.1569832461959138
2,.\pontos_5.txt,1,0.08,0.07715666666666667,0.0049014905075295545,7.17086,0.917579676743341,0.71734,0.03238529466200405,0.93593,0.07509393726389037
2,.\pontos_5.txt,1,0.16,0.058936666666666665,0.004633795147744918,9.211343333333334,1.2702090780066775,0.6991766666666667,0.03391792002541685,0.7512133333333334,0.049926744497232695
2,.\pontos_5.txt,2,0.02,0.11221666666666666,0.004153111283523875,12.17139,4.00786780740342,0.5118866666666667,0.11161166894047483,0.6154466666666667,0.15899378372869746
2,.\pontos_5.txt,2,0.04,0.09247,0.003926404866084727,9.341980000000001,4.01771096275925,0.6045733333333333,0.1105474930963387,0.75672,0.14843544376434234
2,.\pontos_5.txt,2,0.08,0.07758333333333334,0.004355265012985244,5.389996666666667,1.136628813484718,0.7190866666666668,0.04893806594922377,0.9536033333333334,0.058757593688747646
2,.\pontos_5.txt,2,0.16,0.058390000000000004,0.002395448269905468,7.395866666666667,0.8568095528675306,0.71052,0.03426322447937636,0.7690466666666667,0.04053418934365316
2,.\pontos_6.txt,1,0.01,0.07093333333333333,0.012968751125190366,16.05567,3.1810585856944997,0.45183666666666666,0.1754420613338132,0.6324933333333334,0.16229396260751838
2,.\pontos_6.txt,1,0.02,0.11707666666666668,0.003971422339955654,14.817516666666666,2.741142623078462,0.46552,0.15382881304923968,0.6431533333333334,0.15945374798707754
2,.\pontos_6.txt,1,0.04,0.09981333333333334,0.00454174000784398,13.206883333333334,3.199518963745615,0.5758533333333333,0.14138777621975604,0.7748933333333333,0.1264850732186468
2,.\pontos_6.txt,1,0.08,0.08299666666666666,0.0034534823338023663,8.967793333333333,3.3144846166104207,0.7361633333333334,0.13925737145927725,0.9295899999999999,0.12421284666193778
2,.\pontos_6.txt,1,0.16,0.06982000000000001,0.002905927355097413,7.411543333333333,0.8733821301691777,0.81335,0.00027386127875258436,0.9998966666666667,0.000565979976088665
2,.\pontos_6.txt,2,0.02,0.11564666666666668,0.0033068094147905023,11.69051,3.517920137823406,0.5087066666666666,0.17608550417796803,0.7015633333333333,0.14708905696264737
2,.\pontos_6.txt,2,0.04,0.09604333333333333,0.003230958364637803,10.45969,3.4430540146543716,0.5749466666666667,0.1715144283331195,0.7604333333333333,0.16100224314850575
2,.\pontos_6.txt,2,0.08,0.08529666666666666,0.0060196507707921745,6.266326666666667,2.5140236023270486,0.7579966666666667,0.11748478546642521,0.9477866666666667,0.11023749200557022
2,.\pontos_6.txt,2,0.16,0.06810666666666668,0.002534307132862582,5.343516666666667,0.5506406626538003,0.8134,0.0,1.0,0.0
2,.\pontos_7.txt,1,0.01,0.07084333333333334,0.01087663371266773,16.40456,7.450489995577936,0.50749,0.1295746019972997,0.5796566666666667,0.1064569904519753
2,.\pontos_7.txt,1,0.02,0.10431333333333333,0.003952104051866754,15.093056666666666,8.222364554977725,0.5145033333333333,0.11816927800561285,0.5946533333333334,0.12225631563499562
2,.\pontos_7.txt,1,0.04,0.09248333333333332,0.0049212476223940965,9.762486666666666,6.11079392983592,0.60934,0.08892316947210958,0.68599,0.10210214408907485
2,.\pontos_7.txt,1,0.08,0.07606,0.0073342653535212405,6.261676666666667,0.6099511708457425,0.67294,0.04178222357530235,0.74058,0.023581091197588104
2,.\pontos_7.txt,1,0.16,0.050910000000000004,0.002692178966229195,10.17952,1.2446571843213532,0.85522,0.03228260340738679,0.51153,0.09163011156179822
2,.\pontos_7.txt,2,0.02,0.10923666666666666,0.008234472674669887,11.453266666666668,5.705914023811298,0.52167,0.1473472655164405,0.56603,0.12851605333777272
2,.\pontos_7.txt,2,0.04,0.09190666666666666,0.003984360229294235,7.315603333333333,4.55623859222702,0.6003566666666666,0.08655626706262289,0.6957766666666667,0.09259220449548294
2,.\pontos_7.txt,2,0.08,0.07415333333333333,0.004292715026513007,4.74821,0.555120760611661,0.6614733333333334,0.041952336939825446,0.7380233333333333,0.023026891076384552
2,.\pontos_7.txt,2,0.16,0.05276,0.005132358468411559,7.242373333333333,1.0953243062290234,0.8445433333333334,0.04324290400894042,0.5413,0.12165177833642138
2,.\pontos_8.txt,1,0.01,0.07092333333333332,0.013129111725956318,14.041136666666667,4.705362694399931,0.48054,0.13695191856998573,0.6892066666666667,0.12773862303975236
2,.\pontos_8.txt,1,0.02,0.11837,0.0052798347675295475,15.555943333333333,4.5942912856840765,0.4239133333333333,0.13823923973423335,0.6039033333333333,0.14086445792231317
2,.\pontos_8.txt,1,0.04,0.10159333333333334,0.004565986189757639,14.311616666666668,4.703914240882238,0.4768833333333333,0.1644383734964589,0.6629066666666666,0.16839640002158568
2,.\pontos_8.txt,1,0.08,0.08205333333333334,0.005590369387174473,9.463033333333334,3.9022097511921183,0.6511133333333333,0.11158097642004472,0.8778066666666666,0.10781100619821368
2,.\pontos_8.txt,1,0.16,0.06799666666666668,0.006349775088785502,7.571033333333333,0.8519997261345411,0.6882833333333332,0.0413613686438439,0.85102,0.08158010406533164
2,.\pontos_8.txt,2,0.02,0.11520666666666667,0.004532330856028243,10.92418,3.930629250001266,0.4184466666666667,0.18481405143872418,0.5640433333333333,0.17945607796767493
2,.\pontos_8.txt,2,0.04,0.09612,0.004968132931754768,9.674003333333333,3.929911038256361,0.49265333333333333,0.18446494804561453,0.6999966666666667,0.17496446433950297
2,.\pontos_8.txt,2,0.08,0.08123333333333332,0.003877017457765194,6.723803333333334,2.565031029923666,0.65751,0.09851561175073063,0.8741466666666666,0.12057925347179792
2,.\pontos_8.txt,2,0.16,0.06621666666666667,0.004266556661656613,5.575163333333333,0.7250276425090968,0.7003533333333334,0.02426859377216079,0.8808233333333334,0.06677315526742629
2,.\pontos_9.txt,1,0.01,0.07091333333333334,0.012400938043866529,11.709866666666667,4.4912760310546975,0.46799,0.10493266593063547,0.64316,0.1255279213341907
2,.\pontos_9.txt,1,0.02,0.11319333333333333,0.005096918158323094,13.182996666666666,3.484278126540984,0.4220333333333333,0.1420675005504203,0.6569133333333333,0.12494938763861296
2,.\pontos_9.txt,1,0.04,0.09849666666666666,0.006182092232231424,11.41315,3.0264895576535875,0.45841333333333334,0.1392709681689355,0.6841033333333333,0.13672647369546034
2,.\pontos_9.txt,1,0.08,0.08389333333333333,0.006787815317287971,8.26221,2.5238626849841044,0.6231566666666667,0.10436453580279714,0.86304,0.13272295906160683
2,.\pontos_9.txt,1,0.16,0.06251333333333334,0.005873126015624243,7.373953333333334,0.8805957516063352,0.6367366666666666,0.03889732269248975,0.80771,0.09079521994861425
2,.\pontos_9.txt,2,0.02,0.11563,0.004920621631600964,10.485333333333333,3.133968782421963,0.4054566666666667,0.16236606933489636,0.6291100000000001,0.1524558033185921
2,.\pontos_9.txt,2,0.04,0.09657333333333334,0.004268403023124235,9.327599999999999,3.0095824166748812,0.4539233333333333,0.14327269317352626,0.6722033333333334,0.16174447170285847
2,.\pontos_9.txt,2,0.08,0.07986,0.0029933950279078525,6.99623,2.8566989858865974,0.5910333333333334,0.11230949028998127,0.8222566666666666,0.1417728140938592
2,.\pontos_9.txt,2,0.16,0.06621666666666667,0.0042148410477112035,5.355983333333333,0.6780346772147774,0.6537266666666667,0.03021640264005211,0.8740966666666666,0.06721352226087132
2,real1.txt,1,0.01,0.12239333333333334,0.0092871410297113,321.5569666666667,94.29643319121386,0.74181,0.09474786996059045,0.02112666666666667,0.012061564298768772
2,real1.txt,1,0.02,0.07735,0.007817343670900333,496.9222,218.61789335393007,0.41897666666666666,0.247898869373746,0.019443333333333333,0.01218766146371087
2,real1.txt,1,0.04,0.09949000000000001,0.0068230011598699215,297.8537,73.7971396759737,0.7905933333333334,0.05537310397366361,0.027893333333333332,0.010859476501427566
2,real1.txt,1,0.08,0.08676,0.007950606136077579,278.0054333333334,60.58902285732745,0.8282766666666667,0.03554774044260354,0.030526666666666664,0.00787067597032714
2,real1.txt,1,0.16,0.06148666666666667,0.00867214062319712,315.5038666666667,48.902427616726705,0.79811,0.042604762158949906,0.015603333333333334,0.00823464017735898
2,real1.txt,2,0.02,0.10995666666666667,0.005436954226804545,337.82921,119.18584710826501,0.7743633333333333,0.06079147219762012,0.02748,0.009334858660252793
2,real1.txt,2,0.04,0.10996666666666667,0.005943024501874873,328.4207666666667,98.59129207468274,0.78932,0.04830039908452245,0.025756666666666667,0.009042874250626496
2,real1.txt,2,0.08,0.08549999999999999,0.005936270743895324,267.24097,58.46212544802655,0.8403266666666667,0.035291279897187215,0.02613,0.0074598303576902635
2,real1.txt,2,0.16,0.05667,0.004388869149768892,325.70589666666666,47.127981127662345,0.7959499999999999,0.04739552394113999,0.01446,0.009244330974841487
2,real10.txt,1,0.01,0.29466000000000003,0.06689855212081999,0.5326666666666667,0.08932441197518538,0.17720666666666668,0.04452802243092764,0.03427,0.0174287149109817
2,real10.txt,1,0.02,0.32965666666666665,0.00948485847178993,0.5186666666666667,0.07262246889569197,0.20943333333333333,0.0310138493350102,0.03904666666666667,0.016166946555226196
2,real10.txt,1,0.04,0.26819666666666664,0.011885705217013714,0.47533333333333333,0.06262825920121612,0.2533333333333333,0.022094504439719435,0.04378,0.009958583197942609
2,real10.txt,1,0.08,0.22703666666666666,0.015612737579061649,0.3736666666666667,0.04788515955645472,0.26358666666666664,0.020414087991035675,0.058736666666666666,0.00625517624732169
2,real10.txt,1,0.16,0.1486333333333333,0.011525304493945518,0.3426666666666666,0.01946408422486512,0.23718333333333333,0.03906119057575438,0.07570333333333333,0.010374819760240237
2,real10.txt,2,0.02,0.35251333333333335,0.008422864339294608,0.4002166666666667,0.058496395900374344,0.22216666666666668,0.026933498349329465,0.037156666666666664,0.01653557676195707
2,real10.txt,2,0.04,0.27835666666666664,0.009492962305483618,0.38969,0.04982895121623918,0.24921000000000001,0.025091039065357784,0.038669999999999996,0.01661059383604954
2,real10.txt,2,0.08,0.23289666666666667,0.009121270454966437,0.33203666666666665,0.04240321623563992,0.2825366666666667,0.013999248337785443,0.054753333333333334,0.006199150850267139
2,real10.txt,2,0.16,0.16205999999999998,0.012280053914292521,0.23859333333333332,0.015183973704905592,0.23652333333333334,0.03237001255241768,0.07517333333333333,0.010110456633274947
2,real2.txt,1,0.01,0.13797333333333334,0.010119354393108947,18.066666666666666,3.331493745260922,0.40182,0.08375955900157266,0.11770666666666667,0.08893160461191833
2,real2.txt,1,0.02,0.07076666666666667,0.009468362321831124,17.733333333333334,3.0954174509106682,0.37493,0.10680885973195939,0.14493333333333333,0.10788519866948396
2,real2.txt,1,0.04,0.11713333333333334,0.01253649385438048,18.2,4.318364952394479,0.35157,0.10461528915095505,0.1389,0.13707735545782296
2,real2.txt,1,0.08,0.10076666666666667,0.009505872353203694,18.333333333333332,3.594376194819493,0.36916,0.09507932659010362,0.14903333333333332,0.12558871389369056
2,real2.txt,1,0.16,0.08017,0.003103740790812229,16.9,2.6307203681068834,0.3977,0.06896929851702882,0.14847666666666667,0.14318465214259313
2,real2.txt,2,0.02,0.11854333333333335,0.0034788705393970962,13.655323333333333,2.8098583640440857,0.38505333333333336,0.08309573927138185,0.14465999999999998,0.13066560532057814
2,real2.txt,2,0.04,0.10475,0.004204574684300666,14.081199999999999,3.048970363909757,0.41764666666666667,0.05315136961503459,0.13602,0.11727924060063687
2,real2.txt,2,0.08,0.09292333333333333,0.007092525610826505,14.274256666666668,3.1368786982234136,0.39461999999999997,0.09191048643784548,0.09914333333333333,0.06980061102061053
2,real2.txt,2,0.16,0.07799333333333333,0.003770661090242832,13.267806666666667,2.4351050572724824,0.4306733333333333,0.0318845755957256,0.1410266666666667,0.11195993105088776
2,real3.txt,1,0.01,0.3946133333333333,0.05752157456320093,24.766666666666666,6.123348944723841,0.5636166666666667,0.04696700296821259,0.07804333333333333,0.012548682671165498
2,real3.txt,1,0.02,0.26317666666666667,0.012925774393751466,28.666666666666668,4.773008400935651,0.5392733333333334,0.06126276324913481,0.07973333333333334,0.012530798838870167
2,real3.txt,1,0.04,0.3031466666666667,0.03559667490606132,17.5,4.216143032318225,0.5666366666666666,0.045301468982297054,0.07084666666666667,0.007869133647855783
2,real3.txt,1,0.08,0.25107333333333337,0.01362368458271093,4.966666666666667,0.5560534167675355,0.5040333333333333,0.08135500465004718,0.04984,0.014182203515382375
2,real3.txt,1,0.16,0.15984,0.009292881962685944,9.633333333333333,1.2726115785600325,0.61214,0.10319309853961602,0.021493333333333333,0.016853239396653678
2,real3.txt,2,0.02,0.33107333333333333,0.009368249140262188,19.6,6.2012234610432415,0.56345,0.048821700587708544,0.07724333333333333,0.009996195253206585
2,real3.txt,2,0.04,0.27546,0.008431533586524447,15.933333333333334,5.783050938814178,0.5743533333333333,0.0445858160013445,0.07156666666666665,0.008005615844984774
2,real3.txt,2,0.08,0.24382333333333334,0.009524005363339494,5.066666666666666,0.639683829949492,0.5005000000000001,0.0930053205745371,0.050133333333333335,0.014122745980261364
2,real3.txt,2,0.16,0.16219,0.010264883223213353,9.3,1.7250687142735843,0.6384899999999999,0.05974830166393132,0.021236666666666668,0.01740714247644921
2,real4.txt,1,0.01,0.20456333333333332,0.006884539567572491,3113.6,1194.8296545735195,0.47801333333333335,0.07020194384445654,-0.0008833333333333333,0.00044418335242860313
2,real4.txt,1,0.02,0.11062666666666666,0.013829078143493533,2988.0,1003.0713867400226,0.47956333333333334,0.07228260382755976,-0.0009933333333333333,0.00033521309057367373
2,real4.txt,1,0.04,0.15913666666666665,0.004930376171794838,2884.233333333333,881.029166346962,0.5088666666666667,0.046214651605183676,-0.0010833333333333333,0.00038424429489703496
2,real4.txt,1,0.08,0.12987666666666667,0.00498803280506131,2182.9666666666667,523.2530529975573,0.5316033333333333,0.02414848440069429,-0.0009966666666666668,0.0004715954822202761
2,real4.txt,1,0.16,0.10097,0.008187086130629429,1852.4666666666667,279.12544866413396,0.55665,0.031205986936638536,-0.0010266666666666666,0.0002839783057927481
2,real4.txt,2,0.02,0.17341,0.0048750137046668545,2954.4383900000003,1137.47900900911,0.4826566666666666,0.06072172640390971,-0.0009466666666666667,0.0004321025846696139
2,real4.txt,2,0.04,0.15697333333333333,0.00879129402162803,2778.1380999999997,727.4922723672144,0.50634,0.051034968404026666,-0.0011,0.0003039963702142647
2,real4.txt,2,0.08,0.12881666666666666,0.005629300399561724,2225.64192,653.9708651629617,0.53604,0.024673098571185752,-0.0009800000000000002,0.0003925161977769088
2,real4.txt,2,0.16,0.11277,0.009723740943229335,1891.6754366666669,314.0535684231225,0.5608833333333333,0.021227131034457333,-0.0008933333333333333,0.0003016430104397024
2,real5.txt,1,0.01,0.3113,0.029840021725054493,5832.566666666667,988.0884604867757,0.5215533333333333,0.07345011787663758,0.34292,0.17282140153229347
2,real5.txt,1,0.02,0.3108333333333333,0.02262022795295568,5904.9,1144.5176171042842,0.5237266666666667,0.0789126401890673,0.34029666666666664,0.1961263236184576
2,real5.txt,1,0.04,0.3969633333333334,0.012593717189284427,5518.966666666666,1102.6871092560846,0.52971,0.07558272631521955,0.35741333333333336,0.17372519467356431
2,real5.txt,1,0.08,0.36545999999999995,0.010408835769141788,4949.366666666667,941.2975447838434,0.5660233333333333,0.06141574370397745,0.43582333333333334,0.15530164127145984
2,real5.txt,1,0.16,0.3309366666666667,0.006816131137101229,4805.3,766.8013792191651,0.5396233333333333,0.07621360039426996,0.36488333333333334,0.183340203998738
2,real5.txt,2,0.02,0.43426333333333333,0.0119402675223693,5586.415356666666,1042.8742768592406,0.5389700000000001,0.07601338879343605,0.37201333333333336,0.1819214092030863
2,real5.txt,2,0.04,0.3981733333333333,0.011250285309281266,5108.799146666667,1128.485551005096,0.5532333333333334,0.0623277451548823,0.42101666666666665,0.1447296887859984
2,real5.txt,2,0.08,0.3822233333333333,0.02435569300203127,5214.368483333334,1040.2946344538834,0.5268566666666666,0.08650224905720096,0.35311,0.1986362389238004
2,real5.txt,2,0.16,0.31640666666666667,0.007310640961254209,4654.00281,800.9988773958632,0.5530566666666666,0.05764243936625126,0.39141333333333334,0.14938702739536314
2,real6.txt,1,0.01,0.04731666666666667,0.009213598770233627,64.36666666666666,10.886509631375107,0.32332666666666665,0.11213749544669468,0.031406666666666666,0.034377317434945216
2,real6.txt,1,0.02,0.08455666666666667,0.005897555503726967,66.43333333333334,9.387017202179985,0.32983666666666667,0.09061606572686816,0.019556666666666667,0.034705844517576016
2,real6.txt,1,0.04,0.07599,0.005641860172575761,64.4,8.950438247794697,0.3331233333333333,0.08276332972474244,0.0212,0.037274230721264644
2,real6.txt,1,0.08,0.06915,0.007114470440951483,65.16666666666667,7.732971652263615,0.3350733333333334,0.07552064313967331,0.016433333333333335,0.0367218091107698
2,real6.txt,1,0.16,0.053886666666666666,0.006564519749397505,61.1,6.471955415216619,0.3683533333333333,0.05435553287405974,0.03126333333333333,0.037674746717527983
2,real6.txt,2,0.02,0.08206666666666668,0.0033801992731844637,53.745196666666665,7.542012614656891,0.31789999999999996,0.09349224566775581,0.01182,0.03533324506603591
2,real6.txt,2,0.04,0.07331,0.004652426137567069,51.040780000000005,6.3304475056393255,0.35864,0.075567679644783,0.024923333333333336,0.03615637191263881
2,real6.txt,2,0.08,0.06057666666666666,0.0031923057641701585,49.77850333333333,7.254102266350962,0.34850333333333333,0.07622104191025636,0.018226666666666665,0.04110820820236751
2,real6.txt,2,0.16,0.05122333333333333,0.002297627461975284,49.8096,8.409976060115994,0.3736366666666667,0.05797816761109505,0.0211,0.04106061961001832
2,real7.txt,1,0.01,1.0646166666666668,0.08106764771317303,78.9,15.512731145295042,0.2675133333333333,0.07520634480448159,0.20098333333333332,0.038220531432575686
2,real7.txt,1,0.02,1.1192266666666666,0.057237863844410375,79.16666666666667,17.71242177279751,0.2862466666666667,0.07028288030785175,0.21613666666666667,0.044820688598422725
2,real7.txt,1,0.04,1.15522,0.024555165198610136,62.56666666666667,11.452099140011132,0.3953933333333334,0.04561354104251042,0.22962999999999997,0.03236595859637203
2,real7.txt,1,0.08,1.06692,0.02716390099454382,44.7,7.358551206730097,0.42743000000000003,0.030782262581804668,0.22222333333333333,0.020948486626819203
2,real7.txt,1,0.16,0.8476166666666667,0.03193856261025525,46.733333333333334,4.8489837778818075,0.45864333333333335,0.0726024350467162,0.19344999999999998,0.05240261739975234
2,real7.txt,2,0.02,1.3209833333333334,0.027531951135604863,59.82674,9.85739979079606,0.31773,0.06355849410121193,0.21089,0.03257683067076545
2,real7.txt,2,0.04,1.1989533333333333,0.03292730481376895,46.22972333333333,10.053985737376385,0.3953933333333334,0.05305823042744597,0.23471,0.03224324949397989
2,real7.txt,2,0.08,1.0627766666666667,0.01803071485440656,34.28683,5.243670174808138,0.43027,0.029018866039300997,0.23335,0.019702612289604713
2,real7.txt,2,0.16,0.8595066666666666,0.04892257735149123,34.192096666666664,3.4542711527737735,0.45742999999999995,0.05797626238384119,0.21577666666666667,0.032168014562909235
2,real8.txt,1,0.01,0.5355133333333334,0.04574906619234173,4.333333333333333,0.4794633014853842,0.5059466666666667,0.0521926123278879,0.006616666666666667,0.0043359033051100625
2,real8.txt,1,0.02,0.53099,0.03899781912558348,4.366666666666666,0.4901325178535608,0.4808833333333334,0.05673338178881463,0.00477,0.004496676933945318
2,real8.txt,1,0.04,0.6888966666666667,0.02991300585932866,4.366666666666666,0.4901325178535608,0.5050933333333333,0.057193078513794446,0.006496666666666667,0.004053136999933494
2,real8.txt,1,0.08,0.6098166666666667,0.025621476488900098,4.2,0.4068381021724863,0.4354733333333333,0.05628067551817061,0.0029733333333333335,0.0029225559589738117
2,real8.txt,1,0.16,0.56289,0.014461181093558343,4.1,0.4025778999364487,0.4542033333333333,0.029134036065592835,0.004013333333333333,0.0031524192497884517
2,real8.txt,2,0.02,0.7382666666666666,0.02846719022910815,3.333746666666667,0.2988054490263121,0.5107,0.05554694814547295,0.00565,0.004255523793685177
2,real8.txt,2,0.04,0.6669066666666666,0.02076307952266156,3.33421,0.22727232085668986,0.49149333333333334,0.05692687343900269,0.004903333333333333,0.0039805114325131416
2,real8.txt,2,0.08,0.5946533333333334,0.014854785211444866,3.2603266666666664,0.19596522375038947,0.5007066666666666,0.0468761459323531,0.006903333333333333,0.004466618201830054
2,real8.txt,2,0.16,0.5504266666666666,0.013069837171065333,3.20193,0.2223093606386969,0.46353333333333335,0.0384443111197387,0.00397,0.003611585763087723
2,real9.txt,1,0.01,1.18366,0.0642907383258487,0.8039333333333333,0.08501761818763715,0.26166,0.04635848023452852,0.00378,0.004571757377337666
2,real9.txt,1,0.02,1.1444366666666668,0.02655138782441133,0.8137000000000001,0.08197146265411624,0.25256666666666666,0.07963779787622656,0.0038066666666666665,0.00405844656312574
2,real9.txt,1,0.04,1.18663,0.024462640763078837,0.6875,0.1003063411204173,0.39237666666666665,0.028490865848225973,0.0037566666666666664,0.0017964876331586458
2,real9.txt,1,0.08,1.1011333333333333,0.027909167117551217,0.5085666666666666,0.10524771545831958,0.3578466666666667,0.0658181126592292,0.0033833333333333332,0.0022479236907733836
2,real9.txt,1,0.16,0.9153633333333333,0.03007470564345108,0.4063,0.03487035100641151,0.3874333333333333,0.060855732925378984,0.0031,0.0026590120021515898
2,real9.txt,2,0.02,1.3596466666666667,0.028481545547628006,0.6178633333333334,0.046395930880831035,0.3444966666666666,0.042259791628754484,0.0020766666666666668,0.0018096834040761123
